PostID,PostContent,Platform,PostDate
7723,Sample announcement content 7723,Twitter,2024-01-08 23:14:03.729749
7724,Sample graphics content 7724,Facebook,2023-09-07 23:14:03.729749
7725,Sample course content 7725,Twitter,2024-01-28 23:14:03.729749
7726,Sample food ads content 7726,Twitter,2023-05-23 23:14:03.729749
7727,Sample photos content 7727,Twitter,2024-05-19 23:14:03.729749
7728,Sample games content 7728,Snapchat,2022-12-09 23:14:03.729749
7729,Sample memes content 7729,Twitter,2023-10-20 23:14:03.729749
7730,Sample food ads content 7730,TikTok,2022-10-12 23:14:03.729749
7731,Sample shopping content 7731,Instagram,2023-07-25 23:14:03.729749
7732,Sample food ads content 7732,Snapchat,2022-10-29 23:14:03.729749
7733,Sample announcement content 7733,Twitter,2023-04-05 23:14:03.729749
7734,Sample shopping content 7734,Twitter,2022-12-29 23:14:03.729749
7735,Sample graphics content 7735,Twitter,2023-03-29 23:14:03.729749
7736,Sample tech content 7736,Instagram,2023-01-15 23:14:03.729749
7737,Sample course content 7737,Instagram,2022-11-18 23:14:03.729749
7738,Sample announcement content 7738,Twitter,2023-07-01 23:14:03.729749
7739,Sample course content 7739,TikTok,2024-02-27 23:14:03.729749
7740,Sample announcement content 7740,Twitter,2023-11-06 23:14:03.729749
7741,Sample course content 7741,TikTok,2024-08-04 23:14:03.729749
7742,Sample announcement content 7742,Facebook,2023-07-14 23:14:03.729749
7743,Sample games content 7743,Twitter,2024-09-07 23:14:03.729749
7744,Sample course content 7744,Snapchat,2022-12-12 23:14:03.729749
7745,Sample food ads content 7745,Twitter,2023-08-11 23:14:03.729749
7746,Sample memes content 7746,Snapchat,2024-04-26 23:14:03.729749
7747,Sample graphics content 7747,Facebook,2023-01-06 23:14:03.729749
7748,Sample shopping content 7748,TikTok,2023-01-21 23:14:03.729749
7749,Sample course content 7749,Snapchat,2023-06-22 23:14:03.729749
7750,Sample shopping content 7750,Twitter,2023-06-18 23:14:03.729749
7751,Sample tech content 7751,Facebook,2023-08-24 23:14:03.729749
7752,Sample course content 7752,Instagram,2024-09-20 23:14:03.729749
7753,Sample tech content 7753,Twitter,2024-05-18 23:14:03.729749
7754,Sample tech content 7754,Instagram,2023-01-08 23:14:03.729749
7755,Sample course content 7755,TikTok,2023-09-13 23:14:03.729749
7756,Sample graphics content 7756,Snapchat,2023-12-21 23:14:03.729749
7757,Sample memes content 7757,TikTok,2024-08-08 23:14:03.729749
7758,Sample food ads content 7758,TikTok,2024-10-01 23:14:03.729749
7759,Sample photos content 7759,TikTok,2024-03-20 23:14:03.729749
7760,Sample tech content 7760,Snapchat,2024-03-15 23:14:03.729749
7761,Sample memes content 7761,Facebook,2023-03-12 23:14:03.729749
7762,Sample memes content 7762,TikTok,2023-04-22 23:14:03.729749
7763,Sample games content 7763,Twitter,2024-07-02 23:14:03.729749
7764,Sample photos content 7764,Instagram,2022-12-17 23:14:03.729749
7765,Sample memes content 7765,Twitter,2022-11-15 23:14:03.729749
7766,Sample memes content 7766,Snapchat,2023-12-16 23:14:03.729749
7767,Sample announcement content 7767,Snapchat,2024-05-27 23:14:03.729749
7768,Sample tech content 7768,Instagram,2022-11-22 23:14:03.729749
7769,Sample course content 7769,Twitter,2024-08-09 23:14:03.729749
7770,Sample announcement content 7770,Instagram,2024-06-26 23:14:03.729749
7771,Sample announcement content 7771,Facebook,2024-03-02 23:14:03.729749
7772,Sample memes content 7772,Instagram,2022-12-26 23:14:03.729749
7773,Sample graphics content 7773,Twitter,2023-01-02 23:14:03.729749
7774,Sample photos content 7774,Snapchat,2024-07-06 23:14:03.729749
7775,Sample graphics content 7775,Facebook,2023-08-01 23:14:03.729749
7776,Sample announcement content 7776,Facebook,2024-06-16 23:14:03.729749
7777,Sample shopping content 7777,Snapchat,2024-09-10 23:14:03.729749
7778,Sample food ads content 7778,TikTok,2023-05-30 23:14:03.729749
7779,Sample tech content 7779,TikTok,2023-03-16 23:14:03.729749
7780,Sample course content 7780,Facebook,2023-05-17 23:14:03.729749
7781,Sample food ads content 7781,Twitter,2023-09-22 23:14:03.729749
7782,Sample games content 7782,TikTok,2024-04-16 23:14:03.729749
7783,Sample memes content 7783,Snapchat,2023-01-14 23:14:03.729749
7784,Sample tech content 7784,Twitter,2024-08-17 23:14:03.729749
7785,Sample course content 7785,Twitter,2023-03-11 23:14:03.729749
7786,Sample food ads content 7786,Instagram,2022-11-03 23:14:03.729749
7787,Sample course content 7787,Twitter,2023-07-03 23:14:03.729749
7788,Sample graphics content 7788,Instagram,2024-03-22 23:14:03.729749
7789,Sample announcement content 7789,Instagram,2024-05-04 23:14:03.729749
7790,Sample announcement content 7790,Twitter,2023-12-16 23:14:03.729749
7791,Sample course content 7791,Facebook,2023-01-20 23:14:03.729749
7792,Sample course content 7792,Snapchat,2022-10-18 23:14:03.729749
7793,Sample shopping content 7793,Twitter,2023-07-07 23:14:03.729749
7794,Sample photos content 7794,Twitter,2024-09-28 23:14:03.729749
7795,Sample food ads content 7795,Twitter,2024-04-24 23:14:03.729749
7796,Sample memes content 7796,Instagram,2024-03-21 23:14:03.729749
7797,Sample games content 7797,Instagram,2024-07-21 23:14:03.729749
7798,Sample memes content 7798,Instagram,2023-03-05 23:14:03.729749
7799,Sample memes content 7799,Instagram,2024-02-19 23:14:03.729749
7800,Sample graphics content 7800,TikTok,2023-08-07 23:14:03.729749
7801,Sample photos content 7801,Twitter,2022-12-06 23:14:03.729749
7802,Sample graphics content 7802,Snapchat,2023-11-24 23:14:03.729749
7803,Sample games content 7803,Snapchat,2022-11-01 23:14:03.729749
7804,Sample graphics content 7804,Facebook,2023-07-07 23:14:03.729749
7805,Sample course content 7805,Instagram,2022-12-30 23:14:03.729749
7806,Sample tech content 7806,Instagram,2024-02-26 23:14:03.729749
7807,Sample memes content 7807,Instagram,2022-12-28 23:14:03.729749
7808,Sample course content 7808,Instagram,2024-09-01 23:14:03.729749
7809,Sample food ads content 7809,Facebook,2024-03-25 23:14:03.729749
7810,Sample photos content 7810,Snapchat,2023-01-17 23:14:03.729749
7811,Sample shopping content 7811,Twitter,2023-08-11 23:14:03.729749
7812,Sample graphics content 7812,TikTok,2023-06-01 23:14:03.729749
7813,Sample announcement content 7813,Snapchat,2023-03-19 23:14:03.729749
7814,Sample shopping content 7814,Snapchat,2022-10-19 23:14:03.729749
7815,Sample photos content 7815,Instagram,2023-09-26 23:14:03.729749
7816,Sample food ads content 7816,Instagram,2023-10-29 23:14:03.729749
7817,Sample graphics content 7817,TikTok,2023-08-31 23:14:03.729749
7818,Sample announcement content 7818,Facebook,2024-03-05 23:14:03.729749
7819,Sample tech content 7819,Facebook,2024-06-17 23:14:03.729749
7820,Sample course content 7820,Snapchat,2023-12-01 23:14:03.729749
7821,Sample announcement content 7821,Facebook,2023-03-03 23:14:03.729749
7822,Sample course content 7822,Instagram,2024-07-08 23:14:03.729749
7823,Sample games content 7823,Facebook,2024-03-15 23:14:03.729749
7824,Sample tech content 7824,Instagram,2024-06-09 23:14:03.729749
7825,Sample course content 7825,Twitter,2024-09-02 23:14:03.729749
7826,Sample memes content 7826,Instagram,2024-01-01 23:14:03.729749
7827,Sample announcement content 7827,Facebook,2023-12-18 23:14:03.729749
7828,Sample food ads content 7828,Facebook,2022-10-24 23:14:03.729749
7829,Sample graphics content 7829,Snapchat,2023-09-09 23:14:03.729749
7830,Sample course content 7830,Twitter,2024-09-28 23:14:03.729749
7831,Sample memes content 7831,Twitter,2023-02-08 23:14:03.729749
7832,Sample games content 7832,Facebook,2023-12-31 23:14:03.729749
7833,Sample course content 7833,Snapchat,2023-07-18 23:14:03.729749
7834,Sample course content 7834,Instagram,2024-04-18 23:14:03.729749
7835,Sample food ads content 7835,Twitter,2023-09-28 23:14:03.729749
7836,Sample shopping content 7836,Twitter,2024-10-10 23:14:03.729749
7837,Sample games content 7837,Instagram,2024-01-07 23:14:03.729749
7838,Sample tech content 7838,Instagram,2022-12-27 23:14:03.729749
7839,Sample food ads content 7839,TikTok,2022-11-30 23:14:03.729749
7840,Sample tech content 7840,Instagram,2023-11-20 23:14:03.729749
7841,Sample graphics content 7841,Facebook,2024-08-10 23:14:03.729749
7842,Sample announcement content 7842,Facebook,2024-01-08 23:14:03.729749
7843,Sample tech content 7843,Snapchat,2024-10-09 23:14:03.729749
7844,Sample photos content 7844,Twitter,2023-04-24 23:14:03.729749
7845,Sample shopping content 7845,Snapchat,2023-01-23 23:14:03.729749
7846,Sample shopping content 7846,Twitter,2024-08-31 23:14:03.729749
7847,Sample food ads content 7847,Snapchat,2023-05-08 23:14:03.729749
7848,Sample food ads content 7848,TikTok,2023-11-11 23:14:03.729749
7849,Sample shopping content 7849,Snapchat,2023-12-05 23:14:03.729749
7850,Sample shopping content 7850,Instagram,2024-04-22 23:14:03.729749
7851,Sample course content 7851,Facebook,2024-04-13 23:14:03.729749
7852,Sample food ads content 7852,Facebook,2024-09-24 23:14:03.729749
7853,Sample tech content 7853,Facebook,2023-10-27 23:14:03.729749
7854,Sample photos content 7854,Twitter,2023-12-21 23:14:03.729749
7855,Sample memes content 7855,TikTok,2023-02-01 23:14:03.729749
7856,Sample memes content 7856,Snapchat,2023-09-17 23:14:03.729749
7857,Sample food ads content 7857,Facebook,2024-09-22 23:14:03.729749
7858,Sample tech content 7858,Twitter,2023-10-26 23:14:03.729749
7859,Sample food ads content 7859,TikTok,2023-09-25 23:14:03.729749
7860,Sample shopping content 7860,Facebook,2023-03-11 23:14:03.729749
7861,Sample shopping content 7861,Snapchat,2023-12-06 23:14:03.729749
7862,Sample course content 7862,Facebook,2024-10-06 23:14:03.729749
7863,Sample announcement content 7863,Instagram,2024-07-08 23:14:03.729749
7864,Sample games content 7864,Instagram,2024-06-07 23:14:03.729749
7865,Sample memes content 7865,Facebook,2023-02-28 23:14:03.729749
7866,Sample memes content 7866,TikTok,2024-06-23 23:14:03.729749
7867,Sample shopping content 7867,Facebook,2023-07-30 23:14:03.729749
7868,Sample graphics content 7868,Snapchat,2024-03-24 23:14:03.729749
7869,Sample graphics content 7869,TikTok,2024-03-30 23:14:03.729749
7870,Sample announcement content 7870,Twitter,2024-06-22 23:14:03.729749
7871,Sample photos content 7871,Twitter,2023-08-03 23:14:03.729749
7872,Sample games content 7872,Snapchat,2023-07-03 23:14:03.729749
7873,Sample course content 7873,Instagram,2023-03-13 23:14:03.729749
7874,Sample memes content 7874,Instagram,2023-08-20 23:14:03.729749
7875,Sample graphics content 7875,TikTok,2023-03-09 23:14:03.729749
7876,Sample tech content 7876,Instagram,2023-06-24 23:14:03.729749
7877,Sample shopping content 7877,Twitter,2023-04-04 23:14:03.729749
7878,Sample course content 7878,TikTok,2024-03-07 23:14:03.729749
7879,Sample tech content 7879,Instagram,2024-08-14 23:14:03.729749
7880,Sample tech content 7880,Instagram,2023-09-09 23:14:03.729749
7881,Sample graphics content 7881,Instagram,2024-08-10 23:14:03.729749
7882,Sample photos content 7882,Twitter,2024-03-23 23:14:03.729749
7883,Sample course content 7883,Snapchat,2023-06-08 23:14:03.729749
7884,Sample shopping content 7884,Snapchat,2023-11-15 23:14:03.729749
7885,Sample games content 7885,Facebook,2024-02-25 23:14:03.729749
7886,Sample tech content 7886,TikTok,2023-03-08 23:14:03.729749
7887,Sample tech content 7887,Snapchat,2022-11-22 23:14:03.729749
7888,Sample food ads content 7888,Twitter,2024-03-31 23:14:03.729749
7889,Sample games content 7889,Facebook,2023-04-22 23:14:03.729749
7890,Sample games content 7890,Twitter,2023-11-05 23:14:03.729749
7891,Sample graphics content 7891,Snapchat,2022-10-16 23:14:03.729749
7892,Sample games content 7892,Instagram,2024-06-02 23:14:03.729749
7893,Sample tech content 7893,Twitter,2024-03-19 23:14:03.729749
7894,Sample games content 7894,Facebook,2023-06-17 23:14:03.729749
7895,Sample games content 7895,TikTok,2023-10-03 23:14:03.729749
7896,Sample food ads content 7896,Instagram,2023-11-02 23:14:03.729749
7897,Sample course content 7897,Snapchat,2023-11-30 23:14:03.729749
7898,Sample photos content 7898,Snapchat,2024-06-15 23:14:03.729749
7899,Sample course content 7899,Facebook,2024-05-10 23:14:03.729749
7900,Sample announcement content 7900,Twitter,2023-03-24 23:14:03.729749
7901,Sample games content 7901,Instagram,2024-02-19 23:14:03.729749
7902,Sample photos content 7902,Instagram,2023-01-07 23:14:03.729749
7903,Sample food ads content 7903,TikTok,2023-06-23 23:14:03.729749
7904,Sample graphics content 7904,Facebook,2023-02-01 23:14:03.729749
7905,Sample games content 7905,Twitter,2024-03-27 23:14:03.729749
7906,Sample games content 7906,TikTok,2024-09-04 23:14:03.729749
7907,Sample course content 7907,Twitter,2024-07-29 23:14:03.729749
7908,Sample photos content 7908,Twitter,2024-07-08 23:14:03.729749
7909,Sample shopping content 7909,TikTok,2023-08-31 23:14:03.729749
7910,Sample food ads content 7910,Snapchat,2023-01-19 23:14:03.729749
7911,Sample games content 7911,Instagram,2023-04-04 23:14:03.729749
7912,Sample food ads content 7912,Instagram,2023-09-22 23:14:03.729749
7913,Sample games content 7913,Facebook,2024-04-10 23:14:03.729749
7914,Sample course content 7914,Instagram,2023-04-22 23:14:03.729749
7915,Sample shopping content 7915,Instagram,2023-05-04 23:14:03.729749
7916,Sample tech content 7916,Facebook,2024-08-18 23:14:03.729749
7917,Sample graphics content 7917,Snapchat,2024-09-22 23:14:03.729749
7918,Sample shopping content 7918,TikTok,2023-07-31 23:14:03.729749
7919,Sample memes content 7919,Snapchat,2023-08-30 23:14:03.729749
7920,Sample announcement content 7920,Snapchat,2023-05-04 23:14:03.729749
7921,Sample food ads content 7921,Instagram,2023-02-11 23:14:03.729749
7922,Sample graphics content 7922,TikTok,2024-02-02 23:14:03.729749
7923,Sample graphics content 7923,Facebook,2024-08-13 23:14:03.729749
7924,Sample course content 7924,Snapchat,2024-02-28 23:14:03.729749
7925,Sample tech content 7925,Twitter,2024-09-25 23:14:03.729749
7926,Sample photos content 7926,Snapchat,2023-11-16 23:14:03.729749
7927,Sample tech content 7927,TikTok,2023-05-08 23:14:03.729749
7928,Sample food ads content 7928,Twitter,2023-12-19 23:14:03.729749
7929,Sample photos content 7929,Twitter,2023-04-22 23:14:03.729749
7930,Sample memes content 7930,Snapchat,2022-12-12 23:14:03.729749
7931,Sample photos content 7931,Twitter,2024-08-25 23:14:03.729749
7932,Sample course content 7932,Twitter,2023-09-11 23:14:03.729749
7933,Sample memes content 7933,Twitter,2023-01-08 23:14:03.729749
7934,Sample photos content 7934,Instagram,2024-09-13 23:14:03.729749
7935,Sample course content 7935,Twitter,2024-09-23 23:14:03.729749
7936,Sample shopping content 7936,Instagram,2024-09-11 23:14:03.729749
7937,Sample shopping content 7937,Facebook,2023-01-07 23:14:03.729749
7938,Sample graphics content 7938,Twitter,2023-04-26 23:14:03.729749
7939,Sample shopping content 7939,Instagram,2024-06-08 23:14:03.729749
7940,Sample course content 7940,Facebook,2022-11-16 23:14:03.729749
7941,Sample tech content 7941,Twitter,2024-01-26 23:14:03.729749
7942,Sample course content 7942,Instagram,2024-02-12 23:14:03.729749
7943,Sample memes content 7943,Twitter,2024-07-24 23:14:03.729749
7944,Sample graphics content 7944,Snapchat,2023-02-04 23:14:03.729749
7945,Sample graphics content 7945,Instagram,2023-06-21 23:14:03.729749
7946,Sample course content 7946,Facebook,2023-06-29 23:14:03.729749
7947,Sample course content 7947,Twitter,2024-08-20 23:14:03.729749
7948,Sample graphics content 7948,Facebook,2024-04-08 23:14:03.729749
7949,Sample graphics content 7949,Instagram,2024-03-11 23:14:03.729749
7950,Sample course content 7950,Facebook,2022-11-09 23:14:03.729749
7951,Sample graphics content 7951,TikTok,2023-02-23 23:14:03.729749
7952,Sample food ads content 7952,Facebook,2022-10-13 23:14:03.729749
7953,Sample photos content 7953,Instagram,2024-09-30 23:14:03.729749
7954,Sample memes content 7954,Twitter,2023-12-17 23:14:03.729749
7955,Sample shopping content 7955,Snapchat,2023-05-27 23:14:03.729749
7956,Sample memes content 7956,Instagram,2024-02-19 23:14:03.729749
7957,Sample graphics content 7957,TikTok,2023-10-06 23:14:03.729749
7958,Sample course content 7958,Facebook,2024-09-11 23:14:03.729749
7959,Sample shopping content 7959,TikTok,2023-07-09 23:14:03.729749
7960,Sample course content 7960,Facebook,2023-12-08 23:14:03.729749
7961,Sample food ads content 7961,Snapchat,2023-06-13 23:14:03.729749
7962,Sample announcement content 7962,Instagram,2024-02-15 23:14:03.729749
7963,Sample announcement content 7963,Snapchat,2023-01-28 23:14:03.729749
7964,Sample tech content 7964,Facebook,2024-04-17 23:14:03.729749
